filename,sample_id,view_id,magnification,radius_um,xylem_um,phloem_um,bark_um,backend,similar_ref,sim_vs_manual
43-3 4X.jpg,43,3,4,3308.5748792270533,2632.410137830141,465.34607064787656,70.72205239154657,yolo,,0.7488
44-1 2X.jpg,44,1,2,2299.544419134397,1503.2847903620939,366.41908207526353,98.40546697038776,yolo,,0.9151
44-2 4X.jpg,44,2,4,2480.072463768116,1704.4338546796725,392.3354689918249,110.35628019323678,yolo,,0.7060
44-3 4X.jpg,44,3,4,2506.0386473429953,1731.1903837876523,360.41589640558453,110.08454106280165,yolo,,0.8076
45-1 2X.jpg,45,1,2,1566.059225512528,843.9189795869642,285.69377667727247,59.45330296127576,yolo,,0.8540
45-2 4X.jpg,45,2,4,1657.0743405275778,867.2184854903167,300.34746175189,61.450839328536965,yolo,,0.8263
45-3   4X.jpg,45,3,4,1616.4705882352941,942.8006480336352,244.14052843695296,62.4705882352939,yolo,,0.8146
46-1 2X.jpg,46,1,2,2760.820045558086,1679.8266533081544,416.01617129321176,110.3075170842826,yolo,,0.8124
46-2 4X.jpg,46,2,4,2345.4106280193237,1531.7235955451101,379.1580469669673,38.99758454106263,yolo,,0.9518
46-3  4X.jpg,46,3,4,2750.606796116504,1793.23491509849,438.80391985296694,117.47572815533947,yolo,,0.7340
47-1 2X.jpg,47,1,2,2234.6241457858773,1326.219565487972,357.3795233502958,88.61047835990941,yolo,,0.8075
47-2 4X.jpg,47,2,4,2253.623188405797,1227.7184593042211,410.68733779722817,86.23188405797104,yolo,,0.8397
47-3   4X.jpg,47,3,4,2383.454106280193,1438.6228606349634,355.24791231189636,94.41425120772914,yolo,,0.7433
48-1 2X.jpg,48,1,2,1689.0660592255124,928.9522995454001,347.81307630881355,67.19817767653768,yolo,,0.9185
48-2 4X.jpg,48,2,4,1802.536231884058,1028.3074962496478,401.2818757310283,75.2415458937197,yolo,,0.8612
48-3   4X.jpg,48,3,4,1640.7004830917879,881.9740157441694,345.10931758916416,64.5833333333336,yolo,,0.8627
49-1 2X.jpg,49,1,2,2625.284738041002,1608.9360048915419,419.82253724968785,106.77676537585431,yolo,,0.8851
49-2  4X.jpg,49,2,4,2774.154589371981,1682.0484244623833,480.69312143133624,113.82850241545893,yolo,,0.7916
49-3   4X.jpg,49,3,4,2028.3816425120774,1496.7994823088113,394.59544522742056,99.54710144927526,yolo,,0.7644
50-1 2X.jpg,50,1,2,2178.8154897494305,1011.569992432035,310.71857731965616,76.34468765149798,yolo,,0.8501
50-2 4X.jpg,50,2,4,2096.0144927536235,1146.143736989756,317.67211232425296,70.00057580676415,yolo,,0.9532
50-3   4X.jpg,50,3,4,2163.6473429951693,1281.0352995725368,302.8149070150936,68.92757119014743,yolo,,0.9530
51-1 2X.jpg,51,1,2,1550.1138952164008,831.3226718017012,240.9438430046771,56.43507972665146,yolo,,0.9199
51-2 4X.jpg,51,2,4,1620.1690821256038,825.2531093621568,277.3435089953308,58.03140096618362,yolo,,0.7555
51-3  4X.jpg,51,3,4,1671.497584541063,841.9910613753547,281.2577308951768,59.118357487922744,yolo,,0.8758
52-1 2X.jpg,52,1,2,2117.312072892938,1227.082186997408,275.8221410208147,79.10022779043307,yolo,,0.5866
52-2  4X.jpg,52,2,4,2456.521739130435,1424.0865625567735,337.0849350277676,92.6932367149757,yolo,,0.8377
52-3  4X.jpg,52,3,4,1950.4830917874397,1648.9193805509522,291.33148484838404,68.80710561515653,yolo,,0.8190
53-1 2X.jpg,53,1,2,1588.8382687927108,907.8773719709673,289.47921475753765,96.4930715858458,yolo,,0.9173
53-2 4X.jpg,53,2,4,1861.1111111111109,1116.5840630517596,251.36167408431527,81.93348991706533,yolo,,0.9158
53-3  4X.jpg,53,3,4,1966.787439613527,1224.4510757103446,252.8573453911541,84.28578179705167,yolo,,0.8787
54-1 2X.jpg,54,1,2,1636.6742596810932,863.0334039654325,282.1099128573607,94.03663761912024,yolo,,0.9131
54-2 4X.jpg,54,2,4,1748.1884057971015,972.7725696155702,235.0944858318006,78.36482861060021,yolo,,0.8279
54-3 4X.jpg,54,3,4,1647.342995169082,890.6798219470178,205.03273843945564,57.66908212560402,yolo,,0.8271
55-1 2X.jpg,55,1,2,2601.366742596811,1659.44570400176,371.28834342194347,119.60763822549909,yolo,,0.8019
55-2 4X.jpg,55,2,4,2763.2850241545893,1453.8798071893202,407.68420247251555,97.9770531400966,yolo,,0.6769
55-3 4X.jpg,55,3,4,2780.193236714976,1867.9613684735193,381.9782450530503,118.41787439613557,yolo,,0.6120
56-1 2X.jpg,56,1,2,2466.9703872437367,1505.009143606161,336.3274828424716,101.71576535091164,yolo,,0.7269
56-2 4X.jpg,56,2,4,2388.888888888889,1379.646822736437,322.6018394694113,107.53394648980375,yolo,,0.9705
56-3  4X.jpg,56,3,4,2446.256038647343,1416.413275481704,370.5734394941408,94.05193236715014,yolo,,0.7051
57-1 2X.jpg,57,1,2,1904.3280182232345,1048.1409585335507,273.9740077513178,91.32466925043919,yolo,,0.9061
57-2 4X.jpg,57,2,4,2027.7777777777778,1112.058920172714,284.1623316095952,94.7207772031984,yolo,,0.8437
57-3 4X.jpg,57,3,4,1929.9516908212565,1091.490516561447,293.35247860763513,72.88647342995145,yolo,,0.8473
58-1 2X.jpg,58,1,2,2753.986332574031,1961.247758827639,331.45598042369,110.48532680789656,yolo,,0.8638
58-2 4X.jpg,58,2,4,2867.149758454107,2054.294462670721,344.7859042921968,64.68774897911106,yolo,,0.9095
58-3 4X.jpg,58,3,4,2885.8695652173915,1688.1059836764912,344.4277586194437,114.80925287314781,yolo,,0.6905
59-1 2X.jpg,59,1,2,2563.7813211845096,1732.0407280018528,372.45813304598346,110.76309794988623,yolo,,0.7142
59-2   4X.jpg,59,2,4,2656.400966183575,1875.6519426044197,334.65597058291706,111.55199019430567,yolo,,0.7464
59-3  4X.jpg,59,3,4,2682.9710144927535,1835.5640149243645,395.1027268569782,73.68108430561357,yolo,,0.9780
60-1 2X.jpg,60,1,2,1719.8177676537584,1049.2707489485654,266.39198149041067,87.52633562024955,yolo,,0.8268
60-2 4X.jpg,60,2,4,1809.1787439613527,1120.803912765553,273.3250139542734,57.56189453621244,yolo,,0.9663
60-3  4X.jpg,60,3,4,1889.4927536231883,1105.0146337569815,265.4865739724871,72.13164251207736,yolo,,0.8540
61-1 2X.jpg,61,1,2,2262.460008179642,1312.2093295566194,305.23582525897115,4.237435392437416,yolo,,
61-2 4X.jpg,61,2,4,2097.1853648463443,1521.0504095562064,298.30429297436876,83.1200926247119,yolo,,
61-3   4X.jpg,61,3,4,2354.43152497813,1611.3311272254434,265.6776742904708,5.603524900922902,yolo,,
62-1 2X.jpg,62,1,2,1933.0534803698379,1100.8674935495967,296.7555630620677,3.4168564920277906,yolo,,
62-2 4X.jpg,62,2,4,1990.942921007902,1249.422502015312,369.5112097096033,1.8115942028985534,yolo,,
62-3   4X.jpg,62,3,4,1694.0634782081347,1005.7371454628172,261.3062770883092,1.8115942028986207,yolo,,
63-1 2X.jpg,63,1,2,1610.4293537426643,849.6553527227566,207.7085742534132,68.84008333617649,yolo,,
63-1 4X.jpg,63,1,4,1842.7718085973706,1002.5524964920603,181.5644205005438,138.40910618036827,yolo,,
63-2 4X.jpg,63,2,4,1316.9110593497076,730.2008453979447,124.71335330073572,11.503771393223206,yolo,,
